policy,tau_c,tau_r,C_h,automation_rate_mean,automation_rate_std,exposure_rate_mean,exposure_rate_std,leakage_rate_mean,leakage_rate_std,system_f1_mean,system_f1_std,expected_cost_mean,expected_cost_std,human_cost_mean,human_cost_std,error_cost_mean,error_cost_std,leak_cost_mean,leak_cost_std
privacy_triggered,0.8,0.4,40.0,0.05,0.029154759474226504,0.0,0.0,0.0,0.0,0.9992818442797644,0.0010188583398805524,38.016,1.1525970674958357,38.0,1.1661903789690584,0.016,0.021908902300206645,0.0,0.0
privacy_triggered,0.8,0.5,2.0,0.344,0.11631852818876277,0.1357515570466095,0.09678174589588578,0.04404051852003502,0.01990295802007302,0.9751049069189122,0.008701157405492118,2.1378824335336684,0.35726311819417567,1.312,0.23263705637752558,0.308,0.15073154945133418,0.5178824335336685,0.2556161499246589
privacy_triggered,0.8,0.5,5.0,0.344,0.11631852818876277,0.1357515570466095,0.09678174589588578,0.04404051852003502,0.01990295802007302,0.9751049069189122,0.008701157405492118,4.105882433533668,0.5451448141264401,3.28,0.5815926409438139,0.308,0.15073154945133418,0.5178824335336685,0.2556161499246589
privacy_triggered,0.8,0.5,10.0,0.344,0.11631852818876277,0.1357515570466095,0.09678174589588578,0.04404051852003502,0.01990295802007302,0.9751049069189122,0.008701157405492118,7.385882433533669,1.0587537121292627,6.56,1.1631852818876278,0.308,0.15073154945133418,0.5178824335336685,0.2556161499246589
privacy_triggered,0.8,0.5,20.0,0.344,0.11631852818876277,0.1357515570466095,0.09678174589588578,0.04404051852003502,0.01990295802007302,0.9751049069189122,0.008701157405492118,13.945882433533669,2.1904366076434574,13.12,2.3263705637752556,0.308,0.15073154945133418,0.5178824335336685,0.2556161499246589
privacy_triggered,0.8,0.5,40.0,0.344,0.11631852818876277,0.1357515570466095,0.09678174589588578,0.04404051852003502,0.01990295802007302,0.9751049069189122,0.008701157405492118,27.06588243353367,4.502234861756853,26.24,4.652741127550511,0.308,0.15073154945133418,0.5178824335336685,0.2556161499246589
privacy_triggered,0.8,0.6,2.0,0.67,0.10222524150130437,0.611785489847709,0.20294170524095223,0.19875886747353294,0.09586293824613454,0.9515765050708035,0.015015183192151012,3.770754127621651,1.2343540423504413,0.6599999999999999,0.2044504830026087,0.592,0.2052315765178448,2.5187541276216505,1.255617204318651
privacy_triggered,0.8,0.6,5.0,0.67,0.10222524150130437,0.611785489847709,0.20294170524095223,0.19875886747353294,0.09586293824613454,0.9515765050708035,0.015015183192151012,4.7607541276216505,1.1021655892088738,1.65,0.5111262075065218,0.592,0.2052315765178448,2.5187541276216505,1.255617204318651
privacy_triggered,0.8,0.6,10.0,0.67,0.10222524150130437,0.611785489847709,0.20294170524095223,0.19875886747353294,0.09586293824613454,0.9515765050708035,0.015015183192151012,6.410754127621651,1.057355566015957,3.3,1.0222524150130436,0.592,0.2052315765178448,2.5187541276216505,1.255617204318651
privacy_triggered,0.8,0.6,20.0,0.67,0.10222524150130437,0.611785489847709,0.20294170524095223,0.19875886747353294,0.09586293824613454,0.9515765050708035,0.015015183192151012,9.710754127621652,1.578595707229209,6.6,2.0445048300260873,0.592,0.2052315765178448,2.5187541276216505,1.255617204318651
