seed,policy,tau_c,tau_r,C_h,automation_rate,exposure_rate,leakage_rate,system_f1,system_precision,system_recall,sens_precision,sens_recall,sens_f1,nsens_precision,nsens_recall,nsens_f1,expected_cost,human_cost,error_cost,leak_cost,n_deferred,n_total
42,privacy_triggered,0.8,0.3,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,100,100
42,privacy_triggered,0.8,0.3,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,0.0,100,100
42,privacy_triggered,0.8,0.3,40.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0,0.0,0.0,100,100
42,privacy_triggered,0.8,0.4,2.0,0.03,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.94,1.94,0.0,0.0,97,100
42,privacy_triggered,0.8,0.4,5.0,0.03,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.85,4.85,0.0,0.0,97,100
42,privacy_triggered,0.8,0.4,10.0,0.03,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.7,9.7,0.0,0.0,97,100
42,privacy_triggered,0.8,0.4,20.0,0.03,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.4,19.4,0.0,0.0,97,100
42,privacy_triggered,0.8,0.4,40.0,0.03,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.8,38.8,0.0,0.0,97,100
42,privacy_triggered,0.8,0.5,2.0,0.28,0.10638297872340426,0.06382978723404255,0.9666666666666667,0.9680696661828737,0.9652677279305355,0.9777070063694268,0.9746031746031746,0.9761526232114467,0.96,0.9574468085106383,0.9587217043941412,2.653351558446884,1.44,0.48,0.7333515584468842,72,100
42,privacy_triggered,0.8,0.5,5.0,0.28,0.10638297872340426,0.06382978723404255,0.9666666666666667,0.9680696661828737,0.9652677279305355,0.9777070063694268,0.9746031746031746,0.9761526232114467,0.96,0.9574468085106383,0.9587217043941412,4.813351558446884,3.6,0.48,0.7333515584468842,72,100
42,privacy_triggered,0.8,0.5,10.0,0.28,0.10638297872340426,0.06382978723404255,0.9666666666666667,0.9680696661828737,0.9652677279305355,0.9777070063694268,0.9746031746031746,0.9761526232114467,0.96,0.9574468085106383,0.9587217043941412,8.413351558446884,7.2,0.48,0.7333515584468842,72,100
42,privacy_triggered,0.8,0.5,20.0,0.28,0.10638297872340426,0.06382978723404255,0.9666666666666667,0.9680696661828737,0.9652677279305355,0.9777070063694268,0.9746031746031746,0.9761526232114467,0.96,0.9574468085106383,0.9587217043941412,15.613351558446885,14.4,0.48,0.7333515584468842,72,100
42,privacy_triggered,0.8,0.5,40.0,0.28,0.10638297872340426,0.06382978723404255,0.9666666666666667,0.9680696661828737,0.9652677279305355,0.9777070063694268,0.9746031746031746,0.9761526232114467,0.96,0.9574468085106383,0.9587217043941412,30.013351558446885,28.8,0.48,0.7333515584468842,72,100
42,privacy_triggered,0.8,0.6,2.0,0.75,0.7872340425531915,0.19148936170212766,0.9307359307359307,0.9214285714285714,0.9402332361516035,0.9164086687306502,0.9396825396825397,0.9278996865203761,0.9257294429708223,0.9407008086253369,0.9331550802139037,3.6250197958946226,0.5,0.82,2.305019795894623,25,100
42,privacy_triggered,0.8,0.6,5.0,0.75,0.7872340425531915,0.19148936170212766,0.9307359307359307,0.9214285714285714,0.9402332361516035,0.9164086687306502,0.9396825396825397,0.9278996865203761,0.9257294429708223,0.9407008086253369,0.9331550802139037,4.375019795894623,1.25,0.82,2.305019795894623,25,100
42,privacy_triggered,0.8,0.6,10.0,0.75,0.7872340425531915,0.19148936170212766,0.9307359307359307,0.9214285714285714,0.9402332361516035,0.9164086687306502,0.9396825396825397,0.9278996865203761,0.9257294429708223,0.9407008086253369,0.9331550802139037,5.625019795894623,2.5,0.82,2.305019795894623,25,100
42,privacy_triggered,0.8,0.6,20.0,0.75,0.7872340425531915,0.19148936170212766,0.9307359307359307,0.9214285714285714,0.9402332361516035,0.9164086687306502,0.9396825396825397,0.9278996865203761,0.9257294429708223,0.9407008086253369,0.9331550802139037,8.125019795894623,5.0,0.82,2.305019795894623,25,100
42,privacy_triggered,0.8,0.6,40.0,0.75,0.7872340425531915,0.19148936170212766,0.9307359307359307,0.9214285714285714,0.9402332361516035,0.9164086687306502,0.9396825396825397,0.9278996865203761,0.9257294429708223,0.9407008086253369,0.9331550802139037,13.125019795894623,10.0,0.82,2.305019795894623,25,100
42,privacy_triggered,0.85,0.2,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,100,100
42,privacy_triggered,0.85,0.2,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100,100
42,privacy_triggered,0.85,0.2,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,100,100
